SetID,Time of Application,State,Monthly Net Income,Paycheck Net Income,Rent or Own,Months at Residence,Bank Account Months,Pay Cycle,Loan Amount,Loan Funded Date,Loan Due Date,First Payment Default
1992,2018-01-31T16:08:00Z,CA,5000,5000,R,12,6,Monthly,117.65,31-01-2018,28-02-2018,TRUE
1087,2018-03-06T11:51:42Z,TX,5834,2917,R,36,36,Monthly,257.15,06-03-2018,27-03-2018,FALSE
1913,2018-02-04T11:47:00Z,CA,1098,549,R,5,30,BiWeekly,176.47,04-02-2018,23-02-2018,FALSE
523,2018-03-26T15:19:46Z,CA,3000,1500,R,36,36,BiWeekly,117.65,28-03-2018,09-04-2018,FALSE
177,2018-04-05T12:37:27Z,TX,4000,4000,R,12,6,Monthly,643.42,05-04-2018,30-04-2018,FALSE
803,2018-03-17T12:36:42Z,CA,13000,6500,R,24,30,BiWeekly,235.3,19-03-2018,05-04-2018,FALSE
1104,2018-03-05T16:46:04Z,CA,3500,3500,R,48,6,Monthly,117.65,05-03-2018,03-04-2018,FALSE
1947,2018-02-01T17:19:00Z,CA,2042,1021,R,98,30,BiWeekly,176.47,01-02-2018,09-02-2018,FALSE
228,2018-04-04T09:32:29Z,CA,3200,800,O,240,36,Weekly,300,04-04-2018,13-04-2018,FALSE
137,2018-04-06T11:20:31Z,TX,2708,1354,R,24,24,BiWeekly,642.32,06-04-2018,23-04-2018,TRUE
1593,2018-02-14T23:35:00Z,CA,1450,725,R,104,30,BiWeekly,300,15-02-2018,23-02-2018,FALSE
12,2018-04-09T18:00:12Z,CA,2000,1000,R,24,12,BiWeekly,117.65,09-04-2018,25-04-2018,TRUE
1269,2018-02-27T16:51:15Z,TX,5500,5500,O,184,36,Monthly,642.86,27-02-2018,20-03-2018,TRUE
262,2018-04-03T12:33:27Z,CA,3000,3000,R,48,36,Monthly,117.65,03-04-2018,25-04-2018,FALSE
800,2018-03-17T15:22:41Z,TX,5000,2500,R,12,5,BiWeekly,641.78,17-03-2018,30-03-2018,FALSE
144,2018-04-06T09:23:55Z,CA,2144,536,R,177,9,Weekly,300,09-04-2018,20-04-2018,FALSE
1596,2018-02-14T19:54:00Z,CA,5400,2700,R,107,208,BiWeekly,294.12,15-02-2018,02-03-2018,FALSE
122,2018-04-06T16:48:03Z,CA,3000,3000,R,12,6,Monthly,117.65,10-04-2018,04-05-2018,TRUE
933,2018-03-12T21:32:58Z,CA,1025,1025,O,117,36,Monthly,300,13-03-2018,03-04-2018,FALSE
726,2018-03-20T08:12:59Z,CA,4000,4000,O,12,6,BiMonthly,117.65,22-03-2018,05-04-2018,FALSE
1286,2018-02-27T13:03:12Z,TX,12000,6000,R,60,36,BiWeekly,641.36,27-02-2018,09-03-2018,FALSE
1604,2018-02-14T17:46:00Z,CA,3666,1833,O,48,36,BiWeekly,300,14-02-2018,23-02-2018,TRUE
795,2018-03-18T09:23:12Z,TX,2000,2000,R,84,6,Monthly,644.24,18-03-2018,18-04-2018,FALSE
824,2018-03-16T12:44:45Z,CA,20000,5000,R,12,6,Weekly,117.65,16-03-2018,26-03-2018,TRUE
876,2018-03-14T16:53:40Z,CA,3000,3000,R,36,36,Monthly,117.65,14-03-2018,30-03-2018,FALSE
1118,2018-03-05T13:20:21Z,TX,3500,3500,R,0,6,Monthly,641.23,05-03-2018,14-03-2018,FALSE
1390,2018-02-23T11:58:00Z,CA,1480,740,O,112,30,BiMonthly,300,23-02-2018,20-03-2018,FALSE
1557,2018-02-15T16:53:01Z,CA,4000,4000,R,72,72,Monthly,235.3,15-02-2018,28-02-2018,FALSE
684,2018-03-21T13:55:37Z,CA,1500,1500,R,108,6,Monthly,117.65,21-03-2018,02-04-2018,FALSE
590,2018-03-24T10:50:16Z,TX,5000,5000,R,16,20,Monthly,644.24,24-03-2018,24-04-2018,TRUE
179,2018-04-05T12:12:15Z,TX,5000,2500,R,12,12,BiMonthly,256.6,05-04-2018,16-04-2018,FALSE
609,2018-03-23T15:25:31Z,CA,1274,637,R,164,36,BiWeekly,300,23-03-2018,06-04-2018,FALSE
1953,2018-02-01T16:25:00Z,CA,6000,3000,R,95,36,BiMonthly,300,01-02-2018,15-02-2018,FALSE
1552,2018-02-15T17:50:46Z,TX,5000,5000,R,12,12,Monthly,643.01,16-02-2018,09-03-2018,TRUE
455,2018-03-28T11:55:19Z,CA,3000,1500,R,48,36,BiWeekly,117.65,28-03-2018,05-04-2018,FALSE
1300,2018-02-27T10:27:44Z,TX,6500,6500,R,24,18,Monthly,644.24,27-02-2018,30-03-2018,FALSE
1467,2018-02-20T17:48:06Z,CA,1500,1500,R,108,6,Monthly,117.65,20-02-2018,01-03-2018,FALSE
950,2018-03-12T15:04:53Z,CA,2838,1419,R,15,15,BiWeekly,294.13,12-03-2018,23-03-2018,FALSE
278,2018-04-03T08:33:15Z,CA,3752,1876,R,136,15,BiMonthly,300,04-04-2018,13-04-2018,FALSE
276,2018-04-03T09:47:16Z,TX,3000,1500,R,12,12,BiWeekly,641.36,03-04-2018,13-04-2018,FALSE
1668,2018-02-13T13:55:00Z,CA,3000,3000,R,12,5,Monthly,117.65,13-02-2018,05-03-2018,FALSE
1776,2018-02-10T12:05:00Z,TX,1015,1015,R,4,36,Monthly,257.64,12-02-2018,14-03-2018,FALSE
1946,2018-02-01T17:27:00Z,CA,2156,539,R,181,30,Weekly,300,01-02-2018,15-02-2018,FALSE
1975,2018-01-31T19:57:00Z,CA,5750,2875,R,96,24,BiWeekly,235.3,01-02-2018,16-02-2018,TRUE
1584,2018-02-15T11:32:21Z,CA,9000,4500,R,36,36,BiWeekly,235.3,15-02-2018,02-03-2018,FALSE
728,2018-03-20T04:25:30Z,CA,2190,1095,O,120,6,BiWeekly,300,20-03-2018,06-04-2018,FALSE
356,2018-03-31T18:26:54Z,CA,2000,1000,R,99,30,BiWeekly,300,31-03-2018,19-04-2018,FALSE
1103,2018-03-05T17:34:01Z,CA,3625,3625,R,60,12,Monthly,235.3,05-03-2018,05-04-2018,FALSE
1653,2018-02-13T16:40:00Z,CA,1500,1500,R,36,6,Monthly,117.65,13-02-2018,09-03-2018,FALSE
1892,2018-02-05T12:05:00Z,TX,1500,1500,O,60,6,Monthly,386.05,05-02-2018,02-03-2018,FALSE
511,2018-03-27T01:26:59Z,CA,2000,2000,R,12,6,Monthly,117.65,27-03-2018,27-04-2018,FALSE
1826,2018-02-08T00:37:00Z,TX,1650,825,O,122,36,BiWeekly,546.09,12-02-2018,02-03-2018,FALSE
360,2018-03-31T14:41:32Z,TX,2500,1250,R,12,6,BiWeekly,641.78,31-03-2018,13-04-2018,TRUE
404,2018-03-29T16:09:13Z,CA,1500,1500,R,12,6,Monthly,117.65,29-03-2018,29-04-2018,FALSE
392,2018-03-30T10:17:55Z,CA,2930,2930,R,52,30,Monthly,235.3,30-03-2018,27-04-2018,FALSE
123,2018-04-06T16:22:10Z,CA,2000,1000,R,12,12,BiWeekly,117.65,06-04-2018,16-04-2018,TRUE
1396,2018-02-23T11:14:29Z,TX,12000,6000,R,48,48,BiMonthly,641.91,23-02-2018,09-03-2018,TRUE
1794,2018-02-08T19:54:00Z,CA,8000,4000,R,58,36,BiMonthly,300,08-02-2018,28-02-2018,FALSE
1381,2018-02-23T16:02:22Z,CA,6000,3000,R,36,30,BiMonthly,117.65,23-02-2018,12-03-2018,TRUE
121,2018-04-06T17:02:15Z,CA,2000,1000,R,48,12,BiWeekly,117.65,06-04-2018,16-04-2018,TRUE
814,2018-03-16T17:23:38Z,CA,14400,7200,R,15,15,BiWeekly,294.12,16-03-2018,30-03-2018,FALSE
1616,2018-02-14T15:35:00Z,CA,2500,2500,R,12,6,Monthly,117.65,14-02-2018,28-02-2018,FALSE
1193,2018-03-02T01:21:59Z,CA,1260,630,R,28,6,BiWeekly,300,02-03-2018,14-03-2018,FALSE
1226,2018-03-01T10:45:48Z,TX,3500,3500,R,473,32,Monthly,642.6,01-03-2018,20-03-2018,FALSE
1091,2018-03-06T03:06:58Z,CA,3616,1808,R,48,30,BiWeekly,300,06-03-2018,23-03-2018,FALSE
143,2018-04-06T09:44:40Z,CA,1500,750,R,12,6,BiWeekly,117.65,06-04-2018,20-04-2018,FALSE
257,2018-04-03T13:45:00Z,CA,3800,1900,R,24,24,BiWeekly,235.3,03-04-2018,17-04-2018,FALSE
1045,2018-03-08T11:08:07Z,TX,10000,5000,R,60,60,BiMonthly,642.46,12-03-2018,30-03-2018,FALSE
636,2018-03-22T18:12:47Z,CA,1430,715,R,27,15,BiMonthly,300,22-03-2018,06-04-2018,FALSE
1200,2018-03-01T17:25:36Z,CA,2142,1071,R,8,12,BiWeekly,300,01-03-2018,09-03-2018,FALSE
1881,2018-02-05T13:59:00Z,TX,2000,2000,R,12,12,Monthly,514.73,05-02-2018,02-03-2018,FALSE
1647,2018-02-13T17:31:00Z,CA,720,720,R,97,15,Monthly,235.3,13-02-2018,02-03-2018,TRUE
1138,2018-03-05T02:47:03Z,CA,1960,980,O,101,30,BiWeekly,300,05-03-2018,16-03-2018,FALSE
305,2018-04-02T14:39:58Z,CA,4000,2000,R,12,6,BiWeekly,117.65,02-04-2018,13-04-2018,FALSE
892,2018-03-14T11:15:20Z,CA,3506,1753,R,40,36,BiWeekly,300,14-03-2018,23-03-2018,FALSE
1726,2018-02-12T15:21:00Z,CA,986,493,R,50,36,BiWeekly,294.12,12-02-2018,02-03-2018,FALSE
580,2018-03-24T15:57:40Z,CA,3000,1500,R,88,30,BiWeekly,300,24-03-2018,11-04-2018,FALSE
1739,2018-02-12T12:50:00Z,TX,5000,2500,O,108,6,BiWeekly,642.46,12-02-2018,02-03-2018,FALSE
1772,2018-02-10T19:48:00Z,CA,3400,850,R,117,6,Weekly,300,12-02-2018,22-02-2018,FALSE
1872,2018-02-05T14:58:00Z,TX,4500,4500,O,108,6,Monthly,385.97,05-02-2018,01-03-2018,FALSE
559,2018-03-25T19:14:30Z,TX,5250,5250,R,60,6,Monthly,644.24,25-03-2018,25-04-2018,TRUE
1061,2018-03-07T13:57:45Z,CA,4200,1050,R,183,36,Weekly,300,07-03-2018,16-03-2018,FALSE
867,2018-03-14T19:43:03Z,CA,6500,3250,R,24,24,BiWeekly,235.3,14-03-2018,23-03-2018,FALSE
966,2018-03-11T17:07:29Z,CA,7000,3500,R,24,6,BiWeekly,117.65,11-03-2018,23-03-2018,TRUE
707,2018-03-20T15:22:36Z,CA,811,811,O,690,36,Monthly,264.71,20-03-2018,02-04-2018,FALSE
332,2018-04-02T10:39:41Z,TX,4876,2438,R,24,24,BiWeekly,642.46,02-04-2018,20-04-2018,TRUE
397,2018-03-29T17:16:10Z,CA,3180,1590,R,178,36,BiWeekly,300,29-03-2018,06-04-2018,FALSE
114,2018-04-06T19:21:41Z,CA,5000,2500,R,72,12,BiWeekly,235.3,06-04-2018,20-04-2018,TRUE
1895,2018-02-05T11:02:00Z,CA,12018,12018,R,210,36,Monthly,300,05-02-2018,20-02-2018,FALSE
910,2018-03-13T18:06:41Z,TX,5000,5000,R,240,36,Monthly,642.32,13-03-2018,30-03-2018,FALSE
108,2018-04-07T09:11:57Z,TX,4000,4000,R,12,12,Monthly,257.26,07-04-2018,30-04-2018,TRUE
1725,2018-02-12T15:22:00Z,CA,976,488,R,50,15,BiMonthly,117.65,12-02-2018,22-02-2018,FALSE
1142,2018-03-04T16:12:39Z,CA,1400,700,R,32,36,BiWeekly,300,04-03-2018,16-03-2018,TRUE
1995,2018-01-31T15:20:00Z,CA,2500,2500,R,60,6,Monthly,117.65,31-01-2018,15-02-2018,FALSE
1937,2018-02-02T04:34:00Z,CA,2461,2461,R,25,15,Monthly,300,06-02-2018,14-02-2018,FALSE
50,2018-04-09T11:07:17Z,TX,3000,1500,R,84,30,BiWeekly,256.6,09-04-2018,20-04-2018,FALSE
938,2018-03-12T18:07:42Z,CA,1993,1993,R,50,12,Monthly,300,12-03-2018,03-04-2018,FALSE
18,2018-04-09T16:38:51Z,CA,2680,1340,R,41,36,BiWeekly,300,09-04-2018,20-04-2018,FALSE
1440,2018-02-21T17:31:19Z,CA,10500,5250,R,84,24,BiWeekly,235.3,21-02-2018,02-03-2018,FALSE
677,2018-03-21T16:06:10Z,CA,3000,1500,R,24,12,BiMonthly,117.65,21-03-2018,10-04-2018,FALSE
11,2018-04-09T18:14:50Z,CA,3500,3500,R,12,12,Monthly,235.3,09-04-2018,01-05-2018,TRUE
178,2018-04-05T12:37:10Z,TX,4000,2000,R,12,12,BiWeekly,640.95,05-04-2018,12-04-2018,TRUE
860,2018-03-15T09:29:37Z,TX,3250,3250,R,36,6,Monthly,642.05,15-03-2018,30-03-2018,FALSE
769,2018-03-19T11:31:05Z,CA,1000,1000,R,38,36,Monthly,117.65,19-03-2018,30-03-2018,FALSE
905,2018-03-13T18:55:24Z,CA,6280,3140,R,24,6,BiWeekly,300,13-03-2018,23-03-2018,FALSE
1959,2018-02-01T13:49:00Z,CA,2114,2114,R,130,36,Monthly,300,01-02-2018,14-02-2018,FALSE
1835,2018-02-06T13:56:00Z,CA,9000,4500,R,24,12,BiWeekly,117.65,06-02-2018,23-02-2018,TRUE
295,2018-04-02T16:21:53Z,CA,4300,2150,R,34,5,BiWeekly,235.3,02-04-2018,20-04-2018,FALSE
617,2018-03-23T13:03:08Z,CA,1296,648,R,10,15,BiWeekly,176.47,23-03-2018,06-04-2018,TRUE
1152,2018-03-04T10:44:43Z,TX,3872,3872,R,36,6,Monthly,643.56,05-03-2018,30-03-2018,FALSE
31,2018-04-09T14:35:40Z,TX,3000,3000,O,12,6,Monthly,643.28,09-04-2018,03-05-2018,TRUE
55,2018-04-09T10:36:30Z,TX,3250,1625,R,24,6,BiWeekly,642.05,13-04-2018,24-04-2018,TRUE
1797,2018-02-08T19:33:00Z,CA,7250,3625,R,12,24,BiMonthly,235.3,08-02-2018,20-02-2018,TRUE
334,2018-04-02T10:27:51Z,CA,2100,1050,R,26,36,BiWeekly,300,02-04-2018,13-04-2018,FALSE
553,2018-03-26T10:13:31Z,CA,5000,5000,R,84,6,Monthly,117.65,26-03-2018,20-04-2018,FALSE
124,2018-04-06T15:21:59Z,CA,3500,1750,R,108,6,BiWeekly,117.65,06-04-2018,27-04-2018,FALSE
1605,2018-02-14T17:46:00Z,CA,10032,5016,R,12,12,BiWeekly,235.3,14-02-2018,23-02-2018,FALSE
1219,2018-03-01T12:22:18Z,TX,9750,4875,R,24,24,BiWeekly,642.05,06-03-2018,16-03-2018,TRUE
1216,2018-03-01T12:54:31Z,TX,11000,5500,R,36,6,BiMonthly,640.95,01-03-2018,08-03-2018,FALSE
1199,2018-03-01T17:30:01Z,TX,12000,6000,R,60,60,BiWeekly,641.09,01-03-2018,09-03-2018,TRUE
1349,2018-02-26T10:36:33Z,CA,9000,4500,R,36,36,BiWeekly,117.65,26-02-2018,16-03-2018,FALSE
1832,2018-02-07T12:36:00Z,TX,3328,1664,O,197,36,BiWeekly,641.08,07-02-2018,15-02-2018,TRUE
1146,2018-03-04T14:28:43Z,CA,1754,877,R,63,36,BiWeekly,300,04-03-2018,15-03-2018,FALSE
576,2018-03-25T01:16:15Z,CA,4000,2000,R,24,6,BiMonthly,117.65,26-03-2018,06-04-2018,FALSE
1744,2018-02-12T12:04:00Z,TX,5000,5000,R,24,6,Monthly,641.91,12-02-2018,26-02-2018,TRUE
1926,2018-02-02T17:36:00Z,CA,4000,2000,R,36,36,BiWeekly,300,02-02-2018,23-02-2018,FALSE
154,2018-04-05T18:19:47Z,CA,1920,960,R,55,15,BiWeekly,300,06-04-2018,19-04-2018,TRUE
207,2018-04-04T17:09:25Z,CA,2560,1280,R,6,36,BiWeekly,300,04-04-2018,13-04-2018,FALSE
1109,2018-03-05T15:57:33Z,CA,1662,831,R,37,36,BiWeekly,300,05-03-2018,22-03-2018,TRUE
1791,2018-02-09T03:00:00Z,CA,1437,1437,R,30,36,Monthly,300,09-02-2018,02-03-2018,FALSE
173,2018-04-05T13:35:35Z,CA,3000,1500,R,60,3,BiWeekly,235.3,05-04-2018,20-04-2018,FALSE
1133,2018-03-05T10:12:41Z,TX,5000,2500,R,108,30,BiWeekly,320.75,05-03-2018,16-03-2018,FALSE
1574,2018-02-15T14:09:15Z,TX,10000,5000,O,108,6,BiWeekly,642.05,15-02-2018,02-03-2018,FALSE
333,2018-04-02T10:32:56Z,TX,5000,2500,R,36,18,BiWeekly,513.97,02-04-2018,20-04-2018,FALSE
1369,2018-02-24T12:14:49Z,CA,3826,1913,R,246,3,BiWeekly,300,24-02-2018,16-03-2018,FALSE
1958,2018-02-01T13:57:00Z,CA,1676,838,R,3,12,BiWeekly,300,05-02-2018,16-02-2018,TRUE
428,2018-03-29T08:15:05Z,TX,3000,1500,R,72,30,BiWeekly,641.91,29-03-2018,12-04-2018,FALSE
1629,2018-02-14T13:31:00Z,TX,10000,5000,R,60,60,BiMonthly,641.23,14-02-2018,23-02-2018,TRUE
1128,2018-03-05T11:31:30Z,TX,5416,2708,R,24,24,BiWeekly,256.43,05-03-2018,13-03-2018,FALSE
516,2018-03-26T18:22:59Z,CA,5000,2500,R,48,30,BiMonthly,235.3,27-03-2018,11-04-2018,TRUE
1076,2018-03-06T17:38:45Z,CA,2400,1200,R,147,30,BiWeekly,300,06-03-2018,16-03-2018,FALSE
497,2018-03-27T12:15:17Z,CA,2500,2500,R,48,6,Monthly,117.65,28-03-2018,27-04-2018,FALSE
1849,2018-02-06T08:50:00Z,CA,2560,640,R,87,36,Weekly,300,06-02-2018,20-02-2018,FALSE
977,2018-03-10T16:45:43Z,CA,2400,600,R,32,30,Weekly,300,12-03-2018,23-03-2018,FALSE
1656,2018-02-13T15:49:00Z,CA,6000,3000,R,12,12,BiWeekly,235.3,13-02-2018,21-02-2018,FALSE
632,2018-03-22T20:17:33Z,CA,3200,1600,R,84,15,BiWeekly,300,23-03-2018,09-04-2018,FALSE
245,2018-04-03T18:27:01Z,CA,6200,6200,R,60,60,Monthly,235.3,03-04-2018,04-05-2018,FALSE
1988,2018-01-31T16:58:00Z,TX,3000,3000,R,72,9,Monthly,385.15,31-01-2018,14-02-2018,FALSE
1119,2018-03-05T13:19:10Z,TX,10000,5000,R,60,36,BiWeekly,642.46,05-03-2018,23-03-2018,TRUE
227,2018-04-04T09:40:24Z,CA,2500,1250,R,60,6,BiWeekly,117.65,04-04-2018,13-04-2018,TRUE
793,2018-03-18T10:50:59Z,CA,10000,5000,R,12,6,BiWeekly,235.3,18-03-2018,06-04-2018,FALSE
1241,2018-02-28T15:26:03Z,CA,2100,1050,R,98,30,BiWeekly,235.3,28-02-2018,16-03-2018,FALSE
1095,2018-03-05T19:17:42Z,CA,1000,1000,R,0,6,Monthly,117.65,05-03-2018,30-03-2018,TRUE
1951,2018-02-01T16:44:00Z,CA,1500,1500,R,12,6,Monthly,117.65,01-02-2018,21-02-2018,FALSE
1144,2018-03-04T15:20:33Z,CA,3000,3000,R,0,6,Monthly,117.65,05-03-2018,04-04-2018,FALSE
1853,2018-02-05T23:25:00Z,CA,1916,958,R,132,15,BiWeekly,176.47,06-02-2018,16-02-2018,FALSE
935,2018-03-12T20:48:24Z,CA,1500,1500,R,60,6,Monthly,117.65,14-03-2018,05-04-2018,TRUE
995,2018-03-09T17:54:37Z,CA,3500,3500,R,12,6,Monthly,117.65,09-03-2018,30-03-2018,FALSE
589,2018-03-24T11:24:39Z,TX,3624,1812,R,60,60,BiWeekly,641.78,24-03-2018,06-04-2018,FALSE
808,2018-03-16T23:13:37Z,CA,2420,605,R,144,36,Weekly,300,17-03-2018,30-03-2018,FALSE
1896,2018-02-05T11:00:00Z,TX,8000,4000,R,24,6,BiWeekly,642.46,05-02-2018,23-02-2018,TRUE
259,2018-04-03T13:14:56Z,CA,1376,688,R,28,6,BiWeekly,300,03-04-2018,17-04-2018,TRUE
661,2018-03-22T12:57:50Z,CA,3000,3000,R,24,24,Monthly,235.3,22-03-2018,22-04-2018,TRUE
1876,2018-02-05T14:11:00Z,CA,2400,1200,O,174,3,BiMonthly,300,05-02-2018,16-02-2018,FALSE
1687,2018-02-13T10:39:00Z,CA,2184,546,R,90,36,Weekly,300,13-02-2018,23-02-2018,FALSE
893,2018-03-14T11:08:27Z,TX,12800,6400,R,60,36,BiWeekly,641.23,14-03-2018,23-03-2018,TRUE
1435,2018-02-21T19:14:36Z,TX,7000,3500,R,12,6,BiMonthly,641.09,21-02-2018,01-03-2018,FALSE
794,2018-03-18T10:19:05Z,CA,3545,3545,R,12,50,Monthly,235.3,18-03-2018,30-03-2018,FALSE
1716,2018-02-12T16:28:00Z,TX,3000,3000,R,12,12,Monthly,513.97,12-02-2018,02-03-2018,FALSE
1462,2018-02-21T08:20:31Z,TX,6000,3000,R,60,24,BiWeekly,641.23,21-02-2018,02-03-2018,TRUE
441,2018-03-28T14:51:18Z,CA,5000,2500,R,72,6,BiWeekly,117.65,28-03-2018,16-04-2018,FALSE
987,2018-03-10T12:36:00Z,TX,4000,4000,O,108,6,Monthly,641.78,14-03-2018,23-03-2018,TRUE
1432,2018-02-22T01:12:05Z,CA,1474,737,O,124,12,BiWeekly,117.65,22-02-2018,13-03-2018,FALSE
343,2018-04-01T17:45:57Z,CA,2810,1405,R,24,15,BiWeekly,300,01-04-2018,13-04-2018,FALSE
638,2018-03-22T18:08:21Z,CA,3100,1550,R,24,36,BiWeekly,300,22-03-2018,30-03-2018,FALSE
1727,2018-02-12T15:20:00Z,CA,13000,6500,R,120,9,BiWeekly,235.3,12-02-2018,02-03-2018,FALSE
1839,2018-02-06T12:34:00Z,CA,2000,1000,R,13,6,BiWeekly,300,06-02-2018,16-02-2018,FALSE
679,2018-03-21T15:52:59Z,CA,2400,1200,R,36,36,BiMonthly,300,21-03-2018,11-04-2018,FALSE
747,2018-03-19T15:55:46Z,CA,1014,1014,R,147,36,Monthly,300,19-03-2018,06-04-2018,FALSE
466,2018-03-28T08:03:52Z,TX,3752,1876,R,43,36,BiWeekly,641.23,28-03-2018,06-04-2018,FALSE
1993,2018-01-31T15:57:00Z,TX,3500,3500,R,240,24,Monthly,643.83,31-01-2018,28-02-2018,FALSE
1422,2018-02-22T13:00:31Z,CA,13000,6500,R,12,12,BiMonthly,235.3,22-02-2018,15-03-2018,FALSE
885,2018-03-14T12:56:17Z,CA,4000,2000,R,12,12,BiMonthly,235.3,14-03-2018,30-03-2018,TRUE
1709,2018-02-12T17:24:00Z,TX,3000,3000,R,120,30,Monthly,385.15,12-02-2018,26-02-2018,FALSE
1495,2018-02-20T11:42:27Z,TX,13000,6500,R,24,9,BiMonthly,642.05,20-02-2018,07-03-2018,FALSE
1304,2018-02-27T03:58:19Z,CA,4622,2311,O,15,36,BiMonthly,300,27-02-2018,15-03-2018,FALSE
489,2018-03-27T14:21:55Z,CA,4000,2000,R,24,60,Monthly,235.3,27-03-2018,11-04-2018,FALSE
1902,2018-02-05T09:15:00Z,TX,6000,6000,O,173,36,Monthly,643.15,05-02-2018,28-02-2018,TRUE
1400,2018-02-22T18:57:30Z,TX,4000,4000,R,36,36,Monthly,644.24,22-02-2018,25-03-2018,FALSE
1102,2018-03-05T18:01:30Z,CA,612,612,R,38,36,Monthly,205.88,05-03-2018,03-04-2018,TRUE
1106,2018-03-05T16:35:23Z,TX,5000,2500,R,12,12,BiWeekly,642.05,05-03-2018,20-03-2018,FALSE
140,2018-04-06T10:56:28Z,CA,2000,2000,O,12,6,Monthly,300,11-04-2018,03-05-2018,TRUE
197,2018-04-05T08:14:15Z,TX,4000,2000,R,64,64,BiWeekly,641.5,09-04-2018,20-04-2018,FALSE
870,2018-03-14T18:04:28Z,CA,10000,5000,R,12,6,BiWeekly,117.65,14-03-2018,23-03-2018,FALSE
630,2018-03-23T06:44:05Z,CA,1500,1500,R,60,6,Monthly,117.65,23-03-2018,03-04-2018,FALSE
288,2018-04-02T18:58:39Z,CA,2500,1250,R,12,6,BiWeekly,117.65,02-04-2018,20-04-2018,FALSE
1161,2018-03-03T14:03:53Z,CA,7600,3800,R,108,25,BiWeekly,235.3,03-03-2018,15-03-2018,FALSE
1804,2018-02-08T16:40:00Z,CA,2366,1183,R,51,30,BiWeekly,147.06,08-02-2018,16-02-2018,FALSE
1613,2018-02-14T16:02:00Z,CA,6000,3000,R,128,410,BiWeekly,235.3,15-02-2018,22-02-2018,FALSE
1916,2018-02-03T19:25:00Z,CA,1342,671,R,6,30,BiMonthly,300,03-02-2018,16-02-2018,FALSE
889,2018-03-14T11:51:28Z,CA,6500,3250,R,24,24,BiWeekly,117.65,15-03-2018,27-03-2018,FALSE
1051,2018-03-08T09:04:44Z,CA,7000,3500,R,36,6,BiWeekly,117.65,08-03-2018,16-03-2018,FALSE
377,2018-03-30T16:57:32Z,CA,2500,1250,R,12,24,BiWeekly,235.3,30-03-2018,09-04-2018,TRUE
1877,2018-02-05T14:11:00Z,CA,2058,2058,R,23,36,Monthly,300,05-02-2018,02-03-2018,FALSE
791,2018-03-18T12:21:05Z,CA,10000,2500,R,12,6,Weekly,117.65,18-03-2018,30-03-2018,TRUE
1803,2018-02-08T17:11:00Z,CA,1118,559,R,26,6,BiWeekly,300,08-02-2018,20-02-2018,FALSE
403,2018-03-29T16:21:32Z,TX,8692,4346,R,12,6,BiWeekly,384.65,29-03-2018,06-04-2018,TRUE
1468,2018-02-20T17:38:17Z,CA,1200,600,R,191,9,BiWeekly,235.3,20-02-2018,02-03-2018,FALSE
1588,2018-02-15T10:21:55Z,CA,3100,1550,O,301,36,BiMonthly,300,15-02-2018,23-02-2018,FALSE
835,2018-03-15T19:50:38Z,TX,12000,6000,R,60,36,BiWeekly,641.09,16-03-2018,23-03-2018,TRUE
844,2018-03-15T14:26:30Z,TX,5192,2596,R,39,36,Monthly,643.97,15-03-2018,13-04-2018,FALSE
1493,2018-02-20T12:43:27Z,CA,10334,5167,R,19,83,BiMonthly,235.3,20-02-2018,01-03-2018,FALSE
868,2018-03-14T19:26:53Z,TX,5800,5800,O,183,36,Monthly,642.05,14-03-2018,29-03-2018,TRUE
1179,2018-03-02T16:08:13Z,CA,2032,508,R,16,36,Weekly,300,02-03-2018,16-03-2018,FALSE
300,2018-04-02T15:24:33Z,TX,2000,2000,R,12,6,Monthly,385.89,03-04-2018,25-04-2018,FALSE
77,2018-04-08T13:13:37Z,CA,1875,1875,R,47,6,Monthly,300,09-04-2018,04-05-2018,FALSE
729,2018-03-20T02:02:33Z,CA,9000,4500,R,12,6,BiWeekly,117.65,20-03-2018,30-03-2018,TRUE
1027,2018-03-08T15:42:10Z,CA,10000,5000,R,96,6,BiWeekly,117.65,08-03-2018,16-03-2018,TRUE
269,2018-04-03T11:15:26Z,TX,3500,3500,R,60,6,Monthly,643.83,03-04-2018,01-05-2018,FALSE
1866,2018-02-05T16:33:00Z,CA,7000,3500,R,72,5,BiWeekly,117.65,05-02-2018,23-02-2018,FALSE
1221,2018-03-01T12:00:47Z,TX,2875,2875,R,91,131,Monthly,385.64,01-03-2018,21-03-2018,TRUE
1115,2018-03-05T13:47:30Z,CA,4556,2278,R,252,36,BiWeekly,300,05-03-2018,16-03-2018,FALSE
313,2018-04-02T13:00:13Z,TX,3500,3500,R,60,6,Monthly,641.91,02-04-2018,16-04-2018,FALSE
656,2018-03-22T13:52:21Z,CA,2500,2500,R,24,24,Monthly,117.65,22-03-2018,30-03-2018,FALSE
1578,2018-02-15T13:02:13Z,TX,9000,4500,O,108,6,BiWeekly,640.95,15-02-2018,22-02-2018,FALSE
1182,2018-03-02T15:01:09Z,TX,3500,3500,R,108,30,Monthly,642.6,02-03-2018,21-03-2018,TRUE
1562,2018-02-15T16:03:45Z,TX,3500,3500,O,108,6,Monthly,641.78,15-02-2018,28-02-2018,FALSE
1067,2018-03-07T06:43:30Z,CA,1500,1500,R,108,6,Monthly,117.65,07-03-2018,03-04-2018,FALSE
